City,Zipcode,Marital_Status,Family_Size,Credit_Score,Current_Residence,Annual_Income,DTI,Location,Square_Footage,Upgrade_Score,Bedroom_Count,Bathroom_Count,Master_Location,Lot_Size,Closing_Date,Appraised_Value,Price,Closing_Interest_Rate,Monthly_Payment,Loan_Term,Feedback,Inflation_Rate,Unemployment_Rate,Current_Market_Interest_Rate,Year_Closed,Median_Price_of_Nearby_Homes,Sentiment_Score
Fate,44521,Unmarried,1,750,Rent,103697.68590358755,0.35920303221963445,Suburban,1847.3226170208266,2,3,2,Downstairs,1.2543405516672488,2022-04-08,200625,368831.8440871479,5.062190561723639,4949,15,"Very happy with the final product, but the timeline was delayed.",4.584603778161368,0.35343729389206024,5.478018978983626,2021,861186,0.5
Josephine,76067,Married,3,831,Rent,146096.03248213837,0.6614576830559408,Rural,2357.668191489971,3,1,2,Downstairs,1.697561654423107,2021-09-16,549944,462620.3339524007,3.992373304733764,4812,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,7.303574981975953,3.3828694235280956,2020,683876,0.4
Aubrey,30071,Unmarried,3,603,Own,61026.363435443716,0.25890174610924616,Urban,1048.3597798390501,5,2,1,Upstairs,1.5086296522629419,2021-06-18,100089,202314.25754829467,3.1456779151157344,2595,29,"The home is fantastic, I love the upgrades!",5.831795780843101,5.259566240067896,5.507824621648048,2020,826392,0.5125
Frisco,69681,Married,2,638,Own,113337.62793505538,0.018967341545191835,Rural,2063.796853240427,1,1,3,Upstairs,1.0783817783786351,2020-01-04,259104,380061.85142429033,2.5248681817742606,2773,19,Had a terrible experience with the customer service.,0.6630076592478753,2.080345849990853,2.2401422785629723,2021,192994,-1.0
Aubrey,10709,Married,3,570,Own,63433.897366535224,0.3084147399528662,Suburban,1291.9041428243725,3,2,2,Downstairs,0.6937928100659049,2022-03-12,100089,300892.5257823865,3.977945617462596,4974,18,The process was smooth but some issues with the kitchen.,0.2993053083589521,1.8719118355835205,3.262981484226937,2020,203169,0.4
Little Elm,47666,Unmarried,1,515,Rent,33970.79466449567,0.7322861744010001,Rural,500.0,1,1,2,Upstairs,0.663532284016856,2020-01-04,347612,100000.0,2.5248681817742606,3424,19,Had a terrible experience with the customer service.,2.481704045270682,4.842717013452143,3.8217027651387188,2020,227848,-1.0
Aubrey,10709,Unmarried,2,785,Rent,99635.52873341953,0.04568728631730936,Urban,1677.289802025953,2,1,1,Upstairs,0.7441371140784203,2020-01-04,876805,310036.91320084396,3.7386913597893927,4527,18,"Very happy with the final product, but the timeline was delayed.",3.5240320465976076,2.186647662916852,2.2401422785629723,2020,698382,0.5
Frisco,65433,Married,1,822,Rent,35272.52158142395,0.3316240462906807,Rural,500.0,3,1,1,Upstairs,1.6126763151617454,2022-04-26,998537,100774.18982105119,3.663230898658582,4974,15,The process was smooth but some issues with the kitchen.,7.73998691799053,0.06262259446652818,2.94854470951712,2022,870506,0.4
McKinney,62548,Married,3,843,Rent,75463.15396549118,0.4964465593138845,Rural,1786.8277811098242,5,1,2,Downstairs,1.088985243495974,2020-10-07,136802,385250.20768179285,7.411487082098828,2062,15,"The home is fantastic, I love the upgrades!",5.80090379953038,9.94994468693818,2.7818969137054124,2021,205414,0.5125
Frisco,42773,Married,3,743,Own,77824.79166260736,0.11553281893228147,Suburban,796.6238181981035,2,1,2,Downstairs,0.9371805308039091,2021-11-28,633773,164468.95473302843,2.549040593868809,4359,15,"Very happy with the final product, but the timeline was delayed.",3.14496233222771,6.870994512320982,2.2401422785629723,2022,254337,0.5
Aubrey,53682,Unmarried,1,576,Own,100512.29379947981,0.39579896419320826,Urban,1767.5037617959633,3,2,2,Downstairs,1.808968476194917,2021-04-12,326645,351290.7826098318,5.662421371022173,3039,15,The process was smooth but some issues with the kitchen.,0.005665144307003267,1.0217999580437507,4.1319094541009385,2021,808510,0.4
Dallas,10709,Unmarried,1,617,Own,26029.788078233858,0.4943472742207634,Suburban,649.2124055025648,4,2,1,Upstairs,1.70447693671364,2021-05-09,257907,130360.65495725878,6.931468942992032,2543,18,"The home is fantastic, I love the upgrades!",0.005665144307003267,1.795787999584327,2.2401422785629723,2020,709138,0.5125
McKinney,56221,Unmarried,2,679,Rent,128391.77300708333,0.2503357338859749,Suburban,2770.3187672566637,3,1,2,Downstairs,1.9733532516116845,2020-01-04,915831,575335.739369568,5.3053923365342195,4974,17,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,4.039203476054184,2.2401422785629723,2022,104621,0.5
Little Elm,78319,Unmarried,3,601,Rent,93562.08303614374,0.5726828405522473,Rural,1703.2345724706297,5,1,1,Upstairs,0.31451187099083155,2022-04-09,528795,182386.46595668286,2.5248681817742606,4013,15,"The home is fantastic, I love the upgrades!",2.3486209526171793,1.310251185621754,2.2401422785629723,2022,450490,0.5125
Fate,37179,Unmarried,1,388,Rent,123412.29838894652,0.18948812071338472,Urban,2398.1224368496437,3,1,2,Downstairs,1.9257221086617924,2022-04-07,766205,476724.158696309,6.861636879602071,1000,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,1.7816259147601956,2.2401422785629723,2020,858982,0.4
Little Elm,23843,Unmarried,1,450,Rent,81414.69969933364,0.09983115715095474,Suburban,1336.6272000625147,2,4,2,Upstairs,1.5434873612979159,2021-06-26,998537,297656.9300219065,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",6.335387188496568,3.425741893761961,3.44835849232464,2021,104621,0.5
Aubrey,44427,Married,3,504,Own,35014.61609326657,0.5414223482500802,Urban,606.2931948417079,1,1,1,Downstairs,1.2560633116454376,2021-11-05,345509,100000.0,4.103109383073696,4285,30,Had a terrible experience with the customer service.,3.2827590742025654,8.045826604508838,3.683972491464712,2020,207522,-1.0
Frisco,11031,Married,1,740,Own,42239.81383737281,0.39297794144969644,Rural,813.0695488347741,2,1,3,Upstairs,0.10729491039206343,2022-05-28,414090,228081.52187759688,4.645387343367206,4974,15,The process was smooth but some issues with the kitchen.,5.877227996552413,6.112465543596521,2.2401422785629723,2020,697905,0.4
Frisco,94098,Married,1,700,Own,46681.1695589586,0.13181698767749725,Urban,852.4576502964625,2,2,2,Downstairs,1.9733532516116845,2021-02-16,998537,100000.0,2.6489148670228118,4059,16,The process was smooth but some issues with the kitchen.,6.755870097116264,0.06262259446652818,2.2401422785629723,2021,140993,0.4
Frisco,62997,Unmarried,1,659,Own,54455.8215744008,0.22094551103932378,Rural,1387.9185406958732,1,1,2,Upstairs,1.8436548266011585,2023-12-27,998537,189810.9620487576,4.410724942699772,4288,15,Had a terrible experience with the customer service.,1.0612398357940194,0.06262259446652818,2.2401422785629723,2021,627451,-1.0
Josephine,10709,Married,2,539,Rent,24126.64046472314,0.17178053462317405,Suburban,500.0,3,1,1,Upstairs,1.8172460797715173,2022-02-15,469427,100000.0,3.4037832533679775,3231,15,The process was smooth but some issues with the kitchen.,1.9725789096707012,3.8953639683411403,2.2401422785629723,2020,630045,0.4
McKinney,59017,Unmarried,1,671,Rent,100742.18091137813,0.11498475051424684,Rural,1967.8879549860426,2,2,2,Downstairs,1.7998388555757368,2021-05-03,234375,352109.2872587211,3.4319808214984975,4974,30,The process was smooth but some issues with the kitchen.,2.8502807628372264,3.780711740740746,2.2401422785629723,2022,990414,0.4
Dallas,69289,Unmarried,2,495,Own,41073.16420782703,0.47971508505463645,Rural,912.3534955791011,1,3,1,Upstairs,1.9733532516116845,2020-01-04,536938,162402.17918402047,5.781123541270085,1498,28,Had a terrible experience with the customer service.,8.007935646774254,0.06262259446652818,3.755339980391546,2020,146446,-1.0
Little Elm,10709,Married,2,510,Own,71725.97137013142,0.08606568090992169,Urban,1089.8851215991926,2,2,2,Upstairs,0.32534804642228093,2022-07-21,455698,121088.80889807356,6.703006835416888,4974,30,The process was smooth but some issues with the kitchen.,9.957680742379672,5.785555516302708,2.2401422785629723,2020,985076,0.4
Fate,45536,Unmarried,1,557,Rent,61060.30511703086,0.2357024083566749,Rural,1235.2879958206781,3,2,2,Upstairs,1.5650601432956894,2022-05-10,100089,333906.5389904322,6.06705095471092,2540,16,"Very happy with the final product, but the timeline was delayed.",1.789933238083619,0.06262259446652818,3.9503323245038064,2021,282516,0.5
Aubrey,40774,Married,1,592,Rent,75542.49259140636,0.15367207261220064,Suburban,1061.7545467672142,2,1,2,Upstairs,1.4758777015761309,2022-03-04,364324,276613.20535337157,2.5248681817742606,4974,18,The process was smooth but some issues with the kitchen.,5.527047176497633,0.8298266163432599,3.9917044181643444,2022,104621,0.4
Fate,69171,Married,1,666,Own,71926.35021307574,0.2651724079915305,Rural,1474.019364411669,1,3,1,Downstairs,1.2107559267378878,2020-01-04,100089,248500.84754860474,4.400446122193664,1890,27,Had a terrible experience with the customer service.,3.8941853805920768,4.628199816189343,5.207683691762477,2020,990414,-1.0
Josephine,22937,Unmarried,1,594,Own,154912.67860027304,0.5323785013044046,Urban,2793.478168571722,2,3,1,Upstairs,1.4918395003270104,2021-12-29,730415,765652.5685711402,4.251554851818212,4974,29,The process was smooth but some issues with the kitchen.,2.2726634283361813,3.683654342280317,3.166206000111244,2020,563846,0.4
Frisco,10709,Unmarried,3,594,Rent,87357.30270759626,0.3535641183428579,Rural,2333.349871656018,2,3,2,Upstairs,1.7235508133869337,2022-04-22,924024,441826.1502441874,3.440049213385402,4974,30,"Very happy with the final product, but the timeline was delayed.",2.962817895346918,8.397784294454617,2.2401422785629723,2022,315991,0.5
Celina,44159,Unmarried,1,442,Rent,83385.87346255757,0.3749928915603604,Suburban,1473.4206431602056,5,3,2,Downstairs,0.5105517771253267,2022-09-30,863850,276561.24833846884,4.528960835026368,4758,30,"Very happy with the final product, but the timeline was delayed.",3.5782977252515664,4.750674653880361,2.619319690945319,2020,747446,0.5
Celina,24271,Married,2,800,Rent,90554.57112843006,0.09069034926775532,Urban,1925.342060212263,4,2,2,Downstairs,1.4275810140868783,2020-01-04,663064,374305.3652129125,6.449224837697333,4974,30,"Very happy with the final product, but the timeline was delayed.",3.276818076480662,1.2640335183399252,3.7605624568021607,2021,104621,0.5
McKinney,49422,Married,3,602,Rent,141389.1460812967,0.680351633272975,Rural,2457.2758592828254,3,3,2,Downstairs,1.5098255387358255,2022-01-14,391517,402824.3912075055,3.811279388872817,4974,28,The process was smooth but some issues with the kitchen.,9.957680742379672,3.3060038951912953,6.954089573155982,2022,556841,0.4
Frisco,10709,Married,1,803,Own,82059.33991842199,0.38308692006706735,Suburban,1424.5450385028203,4,3,2,Upstairs,0.5858684259198481,2021-03-20,591750,241995.01328581775,5.5136506127901415,4699,28,"The home is fantastic, I love the upgrades!",3.711345007750105,4.568078889822146,2.2401422785629723,2020,104621,0.5125
Fate,29272,Unmarried,1,370,Own,137025.97447922555,0.6682856971084689,Suburban,2478.375272146515,5,1,2,Downstairs,1.9299501693783627,2021-07-17,998537,376924.4799080279,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",3.0904569143120106,8.698223287871606,6.379002297949487,2020,104621,0.5
McKinney,73865,Married,1,843,Rent,75683.42462386616,0.09528211115582985,Urban,1010.1295311725689,3,3,2,Upstairs,1.9733532516116845,2022-06-17,446239,415582.056329782,7.0449210608806805,2618,27,The process was smooth but some issues with the kitchen.,0.005665144307003267,4.9832497963492095,3.780069373430008,2021,771655,0.4
Aubrey,36809,Married,2,577,Rent,48581.049500059264,0.42714084912404143,Suburban,897.5646844564925,3,2,1,Upstairs,0.17602043657161248,2023-10-26,100089,199534.42021776797,2.5248681817742606,3536,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,1.5018084568367653,2.2401422785629723,2021,432412,0.4
Aubrey,29418,Unmarried,2,300,Own,24815.631063531277,0.2218618155793235,Rural,540.1130429994505,5,1,1,Upstairs,1.586473698946243,2021-02-24,903922,210424.2008623064,5.411520338105046,2618,16,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,8.593692351096802,4.088788137133158,2021,694509,0.5
Little Elm,36807,Unmarried,1,614,Own,117380.75872381215,0.30184963606650383,Suburban,2006.3465509763034,4,1,2,Upstairs,0.49606653869255,2021-03-26,627334,250207.49117254277,5.43482502454437,4512,17,"The home is fantastic, I love the upgrades!",7.254419644957604,1.4416946932120105,4.930123937281406,2022,104621,0.5125
Dallas,67066,Married,3,843,Rent,67577.12037680858,0.3222136649703904,Suburban,1156.5122434327607,2,1,2,Upstairs,1.187644633703054,2020-11-02,100089,330301.00083607266,6.079282340160606,4974,15,"Very happy with the final product, but the timeline was delayed.",3.5906373465717953,0.06262259446652818,2.417007916267365,2021,403765,0.5
Dallas,10709,Married,1,701,Own,78757.38393396584,0.0006924171399756484,Suburban,1306.8036936515832,3,2,1,Upstairs,0.9579190521559305,2020-01-04,569289,379742.54591966124,5.3627901530027415,4671,15,The process was smooth but some issues with the kitchen.,0.3641224699112522,2.383616365029865,2.2401422785629723,2020,907044,0.4
Dallas,93630,Married,1,397,Rent,26039.14210412021,0.5215565530153659,Urban,500.0,2,1,1,Downstairs,0.45716907883680963,2023-01-11,998537,100000.0,5.315996012060238,4063,30,The process was smooth but some issues with the kitchen.,2.783559217481522,3.686854521302454,7.7708651632537515,2020,137331,0.4
Dallas,10709,Unmarried,1,615,Rent,32047.04181591596,0.2879859205686967,Suburban,676.87829348166,5,4,3,Upstairs,1.909045184788223,2021-01-14,149306,180738.2423360581,4.024311143748738,4974,16,"The home is fantastic, I love the upgrades!",1.9656832816422165,2.6890880803559076,2.2401422785629723,2020,341140,0.5125
Aubrey,59802,Married,1,843,Rent,78242.71230237385,0.7781263209923923,Rural,1510.1327175636493,2,4,2,Downstairs,1.622782249623222,2021-07-21,428724,372672.09016086976,6.109305094556013,3982,29,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,2.48703472645113,2.9695532541334826,2021,358346,0.5
Fate,32152,Married,1,513,Own,40738.40845925559,0.5032895613926422,Urban,1000.396172765291,4,3,2,Upstairs,1.601973594560481,2021-06-18,394506,191184.1697111114,4.2410799933673005,3982,30,"Very happy with the final product, but the timeline was delayed.",5.255421919093157,0.8604059452854904,6.837413031203955,2020,600643,0.5
McKinney,10709,Married,2,618,Rent,65874.52327021581,0.061761116003565535,Rural,1599.3473368470457,3,1,1,Upstairs,0.6824180709361822,2022-12-02,163859,391212.2442884065,4.673447742796931,1923,30,"Very happy with the final product, but the timeline was delayed.",7.623425619316768,3.595076735529662,2.2401422785629723,2021,682426,0.5
McKinney,30986,Married,1,718,Rent,35843.7607304252,0.7750873072673519,Rural,638.7986176156703,4,1,2,Upstairs,1.9274266154332451,2020-06-01,481954,100226.37108446847,7.411487082098828,4344,30,"The home is fantastic, I love the upgrades!",0.005665144307003267,0.06262259446652818,5.035729397540437,2020,990414,0.5125
Josephine,31445,Unmarried,1,666,Rent,94204.53059879562,0.13515369955482676,Suburban,2219.506766789733,1,1,1,Downstairs,0.10729491039206343,2022-04-13,159418,354951.8689105917,4.500628895489939,4324,28,Had a terrible experience with the customer service.,0.005665144307003267,5.616891510131939,2.662739529417691,2020,423492,-1.0
Little Elm,10709,Married,1,843,Own,19525.456373952125,0.553914626120064,Rural,500.0,2,3,1,Upstairs,1.6539588846109519,2023-05-13,386324,100000.0,5.801346339840972,4868,30,"Very happy with the final product, but the timeline was delayed.",3.3671470574335323,3.400098604308715,5.075447058628537,2021,990414,0.5
Josephine,29336,Unmarried,1,558,Own,28273.755182479195,0.44283386854387347,Suburban,500.0,3,2,2,Upstairs,1.1295135509914231,2023-12-27,540899,100000.0,4.983094150900145,4974,30,The process was smooth but some issues with the kitchen.,7.42318720823244,0.16971283379700441,2.2401422785629723,2021,944400,0.4
Dallas,58593,Married,3,672,Rent,121341.46927031431,0.36755887334855386,Suburban,2257.415375742792,3,1,2,Upstairs,1.907032604725507,2020-02-10,998537,363125.56488109974,3.7526110473435295,3418,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,2.9911439820370274,2.2401422785629723,2021,659547,0.5
Frisco,34770,Married,1,510,Rent,149601.97153652398,0.4442115124097267,Suburban,2328.9321184416203,4,4,3,Downstairs,1.523757041535644,2022-01-12,192396,272588.950129539,5.15358717138634,4974,17,"The home is fantastic, I love the upgrades!",0.005665144307003267,2.613363119576512,6.558630746629397,2022,563313,0.5125
Frisco,10709,Unmarried,3,353,Rent,142223.0399288507,0.414142016817338,Suburban,2653.8573243272876,4,3,1,Downstairs,0.8629237702901704,2021-06-26,228549,512431.6876987015,3.701761771116172,2960,19,"The home is fantastic, I love the upgrades!",0.4697683458749411,5.456934824661362,3.3418271529373254,2021,853344,0.5125
Little Elm,22647,Married,3,435,Rent,46350.22323329562,0.10056800415561712,Urban,500.0,3,2,2,Downstairs,0.8745278248705527,2020-01-04,187501,181476.30707175945,2.5248681817742606,2371,16,"Very happy with the final product, but the timeline was delayed.",5.4775389396595955,4.22438140876312,2.2401422785629723,2020,104621,0.5
